   time(1)          time(2)         stran(1)         stran(2)         stran(3)         stran(4)         stran(5)          stra(6)        stress(1)        stress(2)        stress(3)        stress(4)        stress(5)        stress(6)        statev(1)        statev(2)        statev(3)        statev(4)        statev(5)        statev(6)        statev(7)        statev(8)        statev(9)       statev(10)       statev(11)       statev(12)       statev(13)       statev(14)       statev(15)       statev(16)       statev(17)       statev(18)       statev(19)       statev(20)       statev(21)       statev(22)       statev(23)       statev(24)       statev(25)       statev(26)       statev(27)       statev(28)       statev(29)       statev(30)       statev(31)       statev(32)       statev(33)       statev(34)       statev(35)       statev(36)       statev(37)       statev(38)       statev(39)       statev(40)       statev(41)       statev(42)       statev(43)       statev(44)       statev(45)       statev(46)       statev(47)       statev(48)       statev(49)       statev(50)       statev(51)       statev(52)       statev(53)       statev(54)       statev(55)       statev(56)       statev(57)       statev(58)       statev(59)       statev(60)       statev(61)       statev(62)       statev(63)       statev(64)       statev(65)       statev(66)       statev(67)       statev(68)                p                q               Md               Mb       statev(73)       statev(74)      alphab(1,1)      alphab(2,2)      alphab(3,3)       statev(78)       statev(79)         n33(1,1)         n33(2,2)         n33(3,3)       alpha(1,1)       alpha(2,2)       alpha(3,3)         r33(1,1)        r33(2,2))         r33(3,3)                m      alphad(1,1)      alphad(2,2)      alphad(3,3)        cos3theta       statev(94)       statev(95)       statev(96)       statev(97)       statev(98)       statev(99)      statev(100)
0.10000000E-01   0.10000000E-01   -.30000000E-02   0.15000000E-02   0.15000000E-02    0.0000000        0.0000000        0.0000000       -172.00687       -68.201336       -68.201336        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.66483349       0.33241674       0.33241674        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27000000E-02   0.13500000E-02   0.13500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        102.84972        103.96289       0.66659109        1.5230911        0.0000000       -.17963486       -1.0027807       0.50139033       0.50139033        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.66483349       0.33241674       0.33241674       -.67388220       0.33694110       0.33694110       0.12500000E-01   -.43887371       0.21943686       0.21943686        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.11000000E-01   0.11000000E-01   -.33000000E-02   0.16500000E-02   0.16500000E-02    0.0000000        0.0000000        0.0000000       -177.52861       -68.113494       -68.113494        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.68912112       0.34456056       0.34456056        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.30000000E-02   0.15000000E-02   0.15000000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        104.63742        109.56973       0.66713662        1.5226996        0.0000000       -.17940113       -1.0025229       0.50126143       0.50126143        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.68912112       0.34456056       0.34456056       -.69809142       0.34904571       0.34904571       0.12500000E-01   -.43923288       0.21961644       0.21961644        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.12000000E-01   0.12000000E-01   -.36000000E-02   0.18000000E-02   0.18000000E-02    0.0000000        0.0000000        0.0000000       -183.19685       -68.246182       -68.246182        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.71080678       0.35540339       0.35540339        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.33000000E-02   0.16500000E-02   0.16500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        106.62052        115.10381       0.66773972        1.5222672        0.0000000       -.17914297       -1.0022382       0.50111910       0.50111910        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.71080678       0.35540339       0.35540339       -.71971023       0.35985511       0.35985511       0.12500000E-01   -.43962995       0.21981497       0.21981497        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.13000000E-01   0.13000000E-01   -.39000000E-02   0.19500000E-02   0.19500000E-02    0.0000000        0.0000000        0.0000000       -189.02293       -68.570841       -68.570841        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.73026360       0.36513180       0.36513180        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.36000000E-02   0.18000000E-02   0.18000000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        108.78381        120.60473       0.66839494        1.5217981        0.0000000       -.17886274       -1.0019293       0.50096466       0.50096466        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.73026360       0.36513180       0.36513180       -.73910955       0.36955478       0.36955478       0.12500000E-01   -.44006134       0.22003067       0.22003067        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.14000000E-01   0.14000000E-01   -.42000000E-02   0.21000000E-02   0.21000000E-02    0.0000000        0.0000000        0.0000000       -195.01395       -69.064458       -69.064458        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.74779566       0.37389783       0.37389783        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.39000000E-02   0.19500000E-02   0.19500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        111.11440        126.10236       0.66909763        1.5212956        0.0000000       -.17856253       -1.0015985       0.50079925       0.50079925        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.74779566       0.37389783       0.37389783       -.75659177       0.37829589       0.37829589       0.12500000E-01   -.44052398       0.22026199       0.22026199        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.15000000E-01   0.15000000E-01   -.45000000E-02   0.22500000E-02   0.22500000E-02    0.0000000        0.0000000        0.0000000       -201.17411       -69.708300       -69.708300        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.76365373       0.38182686       0.38182686        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.42000000E-02   0.21000000E-02   0.21000000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        113.60122        131.61946       0.66984375        1.5207628        0.0000000       -.17824410       -1.0012477       0.50062387       0.50062387        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.76365373       0.38182686       0.38182686       -.77240637       0.38620319       0.38620319       0.12500000E-01   -.44101521       0.22050761       0.22050761        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.16000000E-01   0.16000000E-01   -.48000000E-02   0.24000000E-02   0.24000000E-02    0.0000000        0.0000000        0.0000000       -207.50570       -70.486968       -70.486968        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.77804681       0.38902341       0.38902341        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.45000000E-02   0.22500000E-02   0.22500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        116.23483        137.17360       0.67062978        1.5202024        0.0000000       -.17790902       -1.0008788       0.50043938       0.50043938        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.77804681       0.38902341       0.38902341       -.78676130       0.39338065       0.39338065       0.12500000E-01   -.44153272       0.22076636       0.22076636        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.17000000E-01   0.17000000E-01   -.51000000E-02   0.25500000E-02   0.25500000E-02    0.0000000        0.0000000        0.0000000       -214.00967       -71.387697       -71.387697        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.79115066       0.39557533       0.39557533        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.48000000E-02   0.24000000E-02   0.24000000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        119.00707        142.77840       0.67145269        1.5196166        0.0000000       -.17755865       -1.0004931       0.50024654       0.50024654        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.79115066       0.39557533       0.39557533       -.79983149       0.39991575       0.39991575       0.12500000E-01   -.44207451       0.22103726       0.22103726        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.18000000E-01   0.18000000E-01   -.54000000E-02   0.27000000E-02   0.27000000E-02    0.0000000        0.0000000        0.0000000       -220.68606       -72.399816       -72.399816        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.80311426       0.40155713       0.40155713        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.51000000E-02   0.25500000E-02   0.25500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        121.91085        148.44449       0.67230979        1.5190075        0.0000000       -.17719417       -1.0000920       0.50004602       0.50004602        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.80311426       0.40155713       0.40155713       -.81176526       0.40588263       0.40588263       0.12500000E-01   -.44263882       0.22131941       0.22131941        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19000000E-01   0.19000000E-01   -.57000000E-02   0.28500000E-02   0.28500000E-02    0.0000000        0.0000000        0.0000000       -227.53429       -73.514340       -73.514340        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.81406482       0.40703241       0.40703241        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.54000000E-02   0.27000000E-02   0.27000000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        124.94002        154.18022       0.67319875        1.5183768        0.0000000       -.17681664       -.99967680       0.49983840       0.49983840        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.81406482       0.40703241       0.40703241       -.82268926       0.41134463       0.41134463       0.12500000E-01   -.44322409       0.22161205       0.22161205        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20000000E-01   0.20000000E-01   -.60000000E-02   0.30000000E-02   0.30000000E-02    0.0000000        0.0000000        0.0000000       -234.55335       -74.723649       -74.723649        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82411163       0.41205581       0.41205581        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.57000000E-02   0.28500000E-02   0.28500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        128.08918        159.99216       0.67411749        1.5177261        0.0000000       -.17642698       -.99924840       0.49962420       0.49962420        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82411163       0.41205581       0.41205581       -.83271233       0.41635617       0.41635617       0.12500000E-01   -.44382898       0.22191449       0.22191449        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.21000000E-01   0.21000000E-01   -.63000000E-02   0.31500000E-02   0.31500000E-02    0.0000000        0.0000000        0.0000000       -241.74196       -76.021235       -76.021235        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.83334914       0.41667457       0.41667457        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.60000000E-02   0.30000000E-02   0.30000000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        131.35359        165.88550       0.67506418        1.5170568        0.0000000       -.17602602       -.99880777       0.49940389       0.49940389        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.83334914       0.41667457       0.41667457       -.84192855       0.42096428       0.42096428       0.12500000E-01   -.44445227       0.22222613       0.22222613        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.22000000E-01   0.22000000E-01   -.66000000E-02   0.33000000E-02   0.33000000E-02    0.0000000        0.0000000        0.0000000       -249.09864       -77.401508       -77.401508        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.84185943       0.42092971       0.42092971        0.0000000        0.0000000        0.0000000       0.17390665       -.86953324E-01   -.86953324E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.63000000E-02   0.31500000E-02   0.31500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        134.72903        171.86433       0.67603720        1.5163703        0.0000000       -.17561450       -.99835574       0.49917787       0.49917787        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.84185943       0.42092971       0.42092971       -.85041967       0.42520984       0.42520984       0.12500000E-01   -.44509288       0.22254644       0.22254644        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
